STAT_CODE,STAT_NAME,GRP_CODE,GRP_NAME,ITEM_CODE,ITEM_NAME,P_ITEM_CODE,P_ITEM_NAME,CYCLE,START_TIME,END_TIME,DATA_CNT,UNIT_NAME,WEIGHT
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),30,금속가공제품,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),31,반도체,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),32,전자표시장치,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),33,기타 전자부품,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),34,컴퓨터 및 주변기기,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),35,"통신, 방송 및 영상, 음향기기",,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),36,정밀기기,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),37,전기장비,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),38,일반목적용 기계,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),39,특수목적용 기계,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),40,자동차,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),41,선박,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),42,기타 운송장비,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),43,기타 제조업 제품,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),44,제조임가공 및 산업용 장비 수리,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),45,전력 및 신재생에너지,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),46,"가스, 증기 및 온수",,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),47,수도,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),48,폐수처리,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),49,폐기물처리 및 자원재활용서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),50,건물건설 및 건축보수,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),51,토목건설,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),52,도소매 및 상품중개서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),53,육상운송서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),54,수상운송서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),55,항공운송서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),56,창고 및 운송보조서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),57,우편 및 소화물전문운송 서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),58,음식점 및 숙박서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),59,통신서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),60,방송서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),61,정보서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),62,소프트웨어 개발 공급 및 기타 IT서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),63,신문 및 출판 서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),64,영상·오디오물 제작 배급,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),65,금융서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),66,보험서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),67,금융 및 보험 보조 서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),68,주거서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),69,기타 부동산서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),70,연구개발,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),71,사업관련 전문서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),72,과학기술 및 기타 전문서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),73,장비·용품 및 지식재산권 임대,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),74,사업지원서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),75,"공공행정, 국방 및 사회보장",,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),76,교육서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),77,의료 및 보건,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),78,사회복지서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),79,문화 및 여행 관련 서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),80,스포츠 및 오락 서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),81,사회단체,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),82,자동차·소비용품 수리 및 개인서비스,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),83,기타,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),9519,중간투입계(순생산물세 제외),,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),9520,순생산물세,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),9590,중간투입계,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),9610,피용자보수,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),9621,영업잉여,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),9622,고정자본소모,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),9630,기타생산세(보조금공제),,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),9690,부가가치계,,,A,2015,2019,440,,
271Y077,"2.2.2.2.20. 사용표(기초가격, 중분류)",Group2,투입부문(행),9790,총투입계,,,A,2015,2019,440,,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1400010,가계 및 비영리단체,S00,1. 경제주체별 자금운용 및 조달 차액(자금과부족),A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1400010,가계 및 비영리단체,S00,1. 경제주체별 자금운용 및 조달 차액(자금과부족),Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1100010,비금융법인,S00,1. 경제주체별 자금운용 및 조달 차액(자금과부족),A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1100010,비금융법인,S00,1. 경제주체별 자금운용 및 조달 차액(자금과부족),Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1300010,일반정부,S00,1. 경제주체별 자금운용 및 조달 차액(자금과부족),A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1300010,일반정부,S00,1. 경제주체별 자금운용 및 조달 차액(자금과부족),Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1200010,금융법인,S00,1. 경제주체별 자금운용 및 조달 차액(자금과부족),A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1200010,금융법인,S00,1. 경제주체별 자금운용 및 조달 차액(자금과부족),Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S2000010,국외,S00,1. 경제주체별 자금운용 및 조달 차액(자금과부족),A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S2000010,국외,S00,1. 경제주체별 자금운용 및 조달 차액(자금과부족),Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1401000,"자금운용(가계 및 비영리단체, 기간중)",S14,2. 가계 및 비영리단체,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1401000,"자금운용(가계 및 비영리단체, 기간중)",S14,2. 가계 및 비영리단체,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1402000,"자금조달(가계 및 비영리단체, 기간중)",S14,2. 가계 및 비영리단체,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1402000,"자금조달(가계 및 비영리단체, 기간중)",S14,2. 가계 및 비영리단체,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1403000,"금융자산 잔액(가계 및 비영리단체, 기말)",S14,2. 가계 및 비영리단체,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1403000,"금융자산 잔액(가계 및 비영리단체, 기말)",S14,2. 가계 및 비영리단체,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1403100,"현금 및 예금(금융자산대비 비중, 기말)",S1403000,"금융자산 잔액(가계 및 비영리단체, 기말)",A,2009,2024,16,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1403100,"현금 및 예금(금융자산대비 비중, 기말)",S1403000,"금융자산 잔액(가계 및 비영리단체, 기말)",Q,2009Q1,2025Q1,65,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1403200,"보험 및 연금(금융자산대비 비중, 기말)",S1403000,"금융자산 잔액(가계 및 비영리단체, 기말)",A,2009,2024,16,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1403200,"보험 및 연금(금융자산대비 비중, 기말)",S1403000,"금융자산 잔액(가계 및 비영리단체, 기말)",Q,2009Q1,2025Q1,65,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1403300,"채권(금융자산대비 비중, 기말)",S1403000,"금융자산 잔액(가계 및 비영리단체, 기말)",A,2009,2024,16,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1403300,"채권(금융자산대비 비중, 기말)",S1403000,"금융자산 잔액(가계 및 비영리단체, 기말)",Q,2009Q1,2025Q1,65,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1404000,"금융부채 잔액(가계 및 비영리단체, 기말)",S14,2. 가계 및 비영리단체,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1404000,"금융부채 잔액(가계 및 비영리단체, 기말)",S14,2. 가계 및 비영리단체,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1404100,"금융기관 차입금(금융부채대비 비중, 기말)1)",S1404000,"금융부채 잔액(가계 및 비영리단체, 기말)",A,2009,2024,16,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1404100,"금융기관 차입금(금융부채대비 비중, 기말)1)",S1404000,"금융부채 잔액(가계 및 비영리단체, 기말)",Q,2009Q1,2025Q1,65,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1404200,"기타(금융부채대비 비중, 기말)",S1404000,"금융부채 잔액(가계 및 비영리단체, 기말)",A,2009,2024,16,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1404200,"기타(금융부채대비 비중, 기말)",S1404000,"금융부채 잔액(가계 및 비영리단체, 기말)",Q,2009Q1,2025Q1,65,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1101000,"자금운용(비금융법인, 기간중)",S11,3. 비금융법인,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1101000,"자금운용(비금융법인, 기간중)",S11,3. 비금융법인,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1102000,"자금조달(비금융법인, 기간중)",S11,3. 비금융법인,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1102000,"자금조달(비금융법인, 기간중)",S11,3. 비금융법인,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1103000,"금융자산 잔액(비금융법인, 기말)",S11,3. 비금융법인,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1103000,"금융자산 잔액(비금융법인, 기말)",S11,3. 비금융법인,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1104000,"금융부채 잔액(비금융법인, 기말)",S11,3. 비금융법인,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1104000,"금융부채 잔액(비금융법인, 기말)",S11,3. 비금융법인,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1104100,"금융기관 차입금(금융부채대비 비중, 기말)1)",S1104000,"금융부채 잔액(비금융법인, 기말)",A,2009,2024,16,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1104100,"금융기관 차입금(금융부채대비 비중, 기말)1)",S1104000,"금융부채 잔액(비금융법인, 기말)",Q,2009Q1,2025Q1,65,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1104200,"채권(금융부채대비 비중, 기말)",S1104000,"금융부채 잔액(비금융법인, 기말)",A,2009,2024,16,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1104200,"채권(금융부채대비 비중, 기말)",S1104000,"금융부채 잔액(비금융법인, 기말)",Q,2009Q1,2025Q1,65,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1104300,"지분증권 및 투자펀드(금융부채대비 비중, 기말)",S1104000,"금융부채 잔액(비금융법인, 기말)",A,2009,2024,16,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1104300,"지분증권 및 투자펀드(금융부채대비 비중, 기말)",S1104000,"금융부채 잔액(비금융법인, 기말)",Q,2009Q1,2025Q1,65,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1301000,"자금운용(일반정부, 기간중)",S13,4. 일반정부,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1301000,"자금운용(일반정부, 기간중)",S13,4. 일반정부,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1302000,"자금조달(일반정부, 기간중)",S13,4. 일반정부,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1302000,"자금조달(일반정부, 기간중)",S13,4. 일반정부,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1303000,"금융자산 잔액(일반정부, 기말)",S13,4. 일반정부,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1303000,"금융자산 잔액(일반정부, 기말)",S13,4. 일반정부,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1304000,"금융부채 잔액(일반정부, 기말)",S13,4. 일반정부,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1304000,"금융부채 잔액(일반정부, 기말)",S13,4. 일반정부,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1304100,"채권(금융부채대비 비중, 기말)",S1304000,"금융부채 잔액(일반정부, 기말)",A,2009,2024,16,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1304100,"채권(금융부채대비 비중, 기말)",S1304000,"금융부채 잔액(일반정부, 기말)",Q,2009Q1,2025Q1,65,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1201000,"자금운용(금융법인, 기간중)",S12,5. 금융법인,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1201000,"자금운용(금융법인, 기간중)",S12,5. 금융법인,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1202000,"자금조달(금융법인, 기간중)",S12,5. 금융법인,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1202000,"자금조달(금융법인, 기간중)",S12,5. 금융법인,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1203000,"금융자산 잔액(금융법인, 기말)",S12,5. 금융법인,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1203000,"금융자산 잔액(금융법인, 기말)",S12,5. 금융법인,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1204000,"금융부채 잔액(금융법인, 기말)",S12,5. 금융법인,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1204000,"금융부채 잔액(금융법인, 기말)",S12,5. 금융법인,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S201000,"자금운용(국외, 기간중)",S2,6. 국외,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S201000,"자금운용(국외, 기간중)",S2,6. 국외,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S202000,"자금조달(국외, 기간중)",S2,6. 국외,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S202000,"자금조달(국외, 기간중)",S2,6. 국외,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,G01,"GDP대비 가계신용 비율(BIS기준3), 기말)",G0,7. GDP대비 민간신용 비율,A,2009,2024,16,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,G01,"GDP대비 가계신용 비율(BIS기준3), 기말)",G0,7. GDP대비 민간신용 비율,Q,2009Q1,2025Q1,65,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,G02,"GDP대비 기업신용 비율(BIS기준3), 기말)",G0,7. GDP대비 민간신용 비율,A,2009,2024,16,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,G02,"GDP대비 기업신용 비율(BIS기준3), 기말)",G0,7. GDP대비 민간신용 비율,Q,2009Q1,2025Q1,65,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1403400,"주식 및 지분투자(금융자산대비 비중, 기말)",S1403000,"금융자산 잔액(가계 및 비영리단체, 기말)",A,2009,2024,16,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1403400,"주식 및 지분투자(금융자산대비 비중, 기말)",S1403000,"금융자산 잔액(가계 및 비영리단체, 기말)",Q,2009Q1,2025Q1,65,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1403500,"기타(금융자산대비 비중, 기말)",S1403000,"금융자산 잔액(가계 및 비영리단체, 기말)",A,2009,2024,16,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1403500,"기타(금융자산대비 비중, 기말)",S1403000,"금융자산 잔액(가계 및 비영리단체, 기말)",Q,2009Q1,2025Q1,65,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1405000,"순금융자산(가계 및 비영리단체, 기말)2)",S14,2. 가계 및 비영리단체,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1405000,"순금융자산(가계 및 비영리단체, 기말)2)",S14,2. 가계 및 비영리단체,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1104400,"직접투자(금융부채대비 비중, 기말)",S1104000,"금융부채 잔액(비금융법인, 기말)",A,2009,2024,16,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1104400,"직접투자(금융부채대비 비중, 기말)",S1104000,"금융부채 잔액(비금융법인, 기말)",Q,2009Q1,2025Q1,65,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1104500,"기타(금융부채대비 비중, 기말)",S1104000,"금융부채 잔액(비금융법인, 기말)",A,2009,2024,16,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1104500,"기타(금융부채대비 비중, 기말)",S1104000,"금융부채 잔액(비금융법인, 기말)",Q,2009Q1,2025Q1,65,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1105000,"순금융자산(비금융법인, 기말)2)",S11,3. 비금융법인,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1105000,"순금융자산(비금융법인, 기말)2)",S11,3. 비금융법인,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1304200,"기타(금융부채대비 비중, 기말)",S1304000,"금융부채 잔액(일반정부, 기말)",A,2009,2024,16,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1304200,"기타(금융부채대비 비중, 기말)",S1304000,"금융부채 잔액(일반정부, 기말)",Q,2009Q1,2025Q1,65,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1305000,"순금융자산(일반정부, 기말)2)",S13,4. 일반정부,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S1305000,"순금융자산(일반정부, 기말)2)",S13,4. 일반정부,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S203000,"금융자산 잔액(국외, 기말)",S2,6. 국외,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S203000,"금융자산 잔액(국외, 기말)",S2,6. 국외,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S204000,"금융부채 잔액(국외, 기말)",S2,6. 국외,A,2009,2024,16,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,S204000,"금융부채 잔액(국외, 기말)",S2,6. 국외,Q,2009Q1,2025Q1,65,조원,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,G03,"GDP대비 민간신용 비율(BIS기준3), 기말)",G0,7. GDP대비 민간신용 비율,A,2009,2024,16,%,
283Y001,2.3.1.1. 주요지표(2009~),Group1,계정항목,G03,"GDP대비 민간신용 비율(BIS기준3), 기말)",G0,7. GDP대비 민간신용 비율,Q,2009Q1,2025Q1,65,%,
281Y001,2.3.1.2. 금융거래표(2009~),Group1,제도부문코드,S,합계,,,A,2009,2024,1888,,
281Y001,2.3.1.2. 금융거래표(2009~),Group1,제도부문코드,S,합계,,,Q,2009Q1,2025Q1,7670,,
281Y001,2.3.1.2. 금융거래표(2009~),Group1,제도부문코드,S1,국내,S,합계,A,2009,2024,1888,,
281Y001,2.3.1.2. 금융거래표(2009~),Group1,제도부문코드,S1,국내,S,합계,Q,2009Q1,2025Q1,7670,,
281Y001,2.3.1.2. 금융거래표(2009~),Group1,제도부문코드,S12,금융법인,S1,국내,A,2009,2024,1888,,
281Y001,2.3.1.2. 금융거래표(2009~),Group1,제도부문코드,S12,금융법인,S1,국내,Q,2009Q1,2025Q1,7670,,
281Y001,2.3.1.2. 금융거래표(2009~),Group1,제도부문코드,S121,한국은행,S12,금융법인,A,2009,2024,1888,,
281Y001,2.3.1.2. 금융거래표(2009~),Group1,제도부문코드,S121,한국은행,S12,금융법인,Q,2009Q1,2025Q1,7670,,
281Y001,2.3.1.2. 금융거래표(2009~),Group1,제도부문코드,S122,예금취급기관,S12,금융법인,A,2009,2024,1888,,
281Y001,2.3.1.2. 금융거래표(2009~),Group1,제도부문코드,S122,예금취급기관,S12,금융법인,Q,2009Q1,2025Q1,7670,,
281Y001,2.3.1.2. 금융거래표(2009~),Group1,제도부문코드,S1221,은행,S122,예금취급기관,A,2009,2024,1888,,
281Y001,2.3.1.2. 금융거래표(2009~),Group1,제도부문코드,S1221,은행,S122,예금취급기관,Q,2009Q1,2025Q1,7670,,
281Y001,2.3.1.2. 금융거래표(2009~),Group1,제도부문코드,S12211,국내일반은행,S1221,은행,A,2009,2024,1888,,
281Y001,2.3.1.2. 금융거래표(2009~),Group1,제도부문코드,S12211,국내일반은행,S1221,은행,Q,2009Q1,2025Q1,7670,,
281Y001,2.3.1.2. 금융거래표(2009~),Group1,제도부문코드,S12212,특수은행,S1221,은행,A,2009,2024,1888,,
281Y001,2.3.1.2. 금융거래표(2009~),Group1,제도부문코드,S12212,특수은행,S1221,은행,Q,2009Q1,2025Q1,7670,,
281Y001,2.3.1.2. 금융거래표(2009~),Group1,제도부문코드,S1222,비은행,S122,예금취급기관,A,2009,2024,1888,,
