date,usdkrw,미국수출금액,미국수입금액,외환보유액,미국외환보유액,한국은행기준금리,정부대출금금리,시장금리,소비자물가지수,수출물가지수,수입물가지수,경제성장률,미국경제성장률,gdp,us_gdp,주가지수,미국주가지수,한국금리,미국금리
2024-07-04,1389.4,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.514,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-05,1381.9,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.538,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-06,1381.9,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.538,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-07,1381.9,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.538,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-08,1379.0,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.498,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-09,1379.4,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.44,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-10,1383.4,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.475,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-11,1385.6,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.528,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-12,1380.1,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.528,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-13,1380.1,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.528,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-14,1380.1,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.528,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-15,1376.3,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.509,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-16,1381.9,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.483,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-17,1386.0,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.517,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-18,1381.5,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.523,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-19,1379.9,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.564,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-20,1379.9,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.564,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-21,1379.9,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.564,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-22,1386.6,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.51,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-23,1388.6,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.55,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-24,1385.1,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.526,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-25,1385.1,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.557,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-26,1385.4,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.541,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-27,1385.4,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.541,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-28,1385.4,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.541,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-29,1385.4,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.505,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-30,1382.0,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.513,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-07-31,1384.6,10184399.0,7921852.0,413507.0,242257.29,3.5,3.543,3.53,114.13,133.88,143.28,2.004,2.793,1875388.2,29202400.0,139.7,172.1,3.17,4.25
2024-08-01,1380.1,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.512,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-02,1365.9,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.542,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-03,1365.9,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.542,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-04,1365.9,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.542,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-05,1372.8,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.545,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-06,1360.6,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.535,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-07,1372.2,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.487,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-08,1376.4,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.531,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-09,1377.7,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.531,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-10,1377.7,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.531,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-11,1377.7,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.531,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-12,1369.4,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.534,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-13,1367.7,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.579,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-14,1370.3,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.561,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-15,1370.3,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.561,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-16,1361.4,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.554,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-17,1361.4,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.554,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-18,1361.4,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.554,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-19,1360.1,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.538,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-20,1337.8,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.523,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-21,1332.0,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.536,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-22,1332.4,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.538,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-23,1335.9,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.523,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-24,1335.9,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.523,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-25,1335.9,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.523,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-26,1340.1,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.528,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-27,1323.9,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.509,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-28,1330.4,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.505,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-29,1334.7,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.503,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-30,1335.3,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.543,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-08-31,1335.3,9937504.0,6257983.0,415916.0,242257.29,3.5,3.543,3.543,114.54,130.08,138.23,2.004,2.793,1875388.2,29202400.0,131.7,174.3,3.0,3.87
2024-09-01,1335.3,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.543,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-02,1334.8,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.521,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-03,1338.8,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.507,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-04,1341.0,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.521,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-05,1342.0,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.546,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-06,1335.8,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.555,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-07,1335.8,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.555,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-08,1335.8,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.555,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-09,1330.4,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.562,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-10,1339.5,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.42,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-11,1344.3,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.48,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-12,1340.3,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.578,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-13,1339.6,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.538,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-14,1339.6,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.538,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-15,1339.6,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.538,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-16,1339.6,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.538,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-17,1339.6,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.538,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-18,1339.6,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.538,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-19,1331.0,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.517,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-20,1331.8,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.505,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-21,1331.8,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.505,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-22,1331.8,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.505,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-23,1329.9,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.499,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-24,1335.5,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.509,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-25,1334.3,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.509,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-26,1328.4,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.531,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-27,1329.7,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.535,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-28,1329.7,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.535,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-29,1329.7,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.535,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-09-30,1319.6,10411877.0,5457525.0,419970.0,242257.29,3.5,3.543,3.602,114.65,113.68,121.45,2.004,2.793,1875388.2,29202400.0,128.8,179.7,3.01,3.72
2024-10-01,1319.6,10394328.0,5968731.0,415690.0,242257.29,3.5,3.302,3.602,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-02,1306.9,10394328.0,5968731.0,415690.0,242257.29,3.5,3.302,3.51,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-03,1306.9,10394328.0,5968731.0,415690.0,242257.29,3.5,3.302,3.51,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-04,1320.1,10394328.0,5968731.0,415690.0,242257.29,3.5,3.302,3.494,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-05,1320.1,10394328.0,5968731.0,415690.0,242257.29,3.5,3.302,3.494,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-06,1320.1,10394328.0,5968731.0,415690.0,242257.29,3.5,3.302,3.494,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-07,1333.3,10394328.0,5968731.0,415690.0,242257.29,3.5,3.302,3.473,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-08,1346.5,10394328.0,5968731.0,415690.0,242257.29,3.5,3.302,3.483,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-09,1346.5,10394328.0,5968731.0,415690.0,242257.29,3.5,3.302,3.483,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-10,1347.8,10394328.0,5968731.0,415690.0,242257.29,3.5,3.302,3.517,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-11,1349.4,10394328.0,5968731.0,415690.0,242257.29,3.25,3.302,3.312,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-12,1349.4,10394328.0,5968731.0,415690.0,242257.29,3.25,3.302,3.312,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-13,1349.4,10394328.0,5968731.0,415690.0,242257.29,3.25,3.302,3.312,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-14,1348.6,10394328.0,5968731.0,415690.0,242257.29,3.25,3.302,3.306,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-15,1354.9,10394328.0,5968731.0,415690.0,242257.29,3.25,3.302,3.291,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-16,1360.4,10394328.0,5968731.0,415690.0,242257.29,3.25,3.302,3.282,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-17,1363.7,10394328.0,5968731.0,415690.0,242257.29,3.25,3.302,3.278,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-18,1366.5,10394328.0,5968731.0,415690.0,242257.29,3.25,3.302,3.278,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-19,1366.5,10394328.0,5968731.0,415690.0,242257.29,3.25,3.302,3.278,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-20,1366.5,10394328.0,5968731.0,415690.0,242257.29,3.25,3.302,3.278,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-21,1371.1,10394328.0,5968731.0,415690.0,242257.29,3.25,3.302,3.264,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-22,1370.4,10394328.0,5968731.0,415690.0,242257.29,3.25,3.302,3.266,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-23,1380.1,10394328.0,5968731.0,415690.0,242257.29,3.25,3.302,3.269,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-24,1382.0,10394328.0,5968731.0,415690.0,242257.29,3.25,3.302,3.276,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-25,1380.5,10394328.0,5968731.0,415690.0,242257.29,3.25,3.302,3.283,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-26,1380.5,10394328.0,5968731.0,415690.0,242257.29,3.25,3.302,3.283,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-27,1380.5,10394328.0,5968731.0,415690.0,242257.29,3.25,3.302,3.283,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-28,1384.4,10394328.0,5968731.0,415690.0,242257.29,3.25,3.302,3.277,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-29,1387.0,10394328.0,5968731.0,415690.0,242257.29,3.25,3.302,3.263,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-30,1383.1,10394328.0,5968731.0,415690.0,242257.29,3.25,3.302,3.265,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-10-31,1383.3,10394328.0,5968731.0,415690.0,242257.29,3.25,3.302,3.285,114.69,128.54,137.55,2.004,2.793,1875388.2,29202400.0,129.0,183.3,3.07,4.1
2024-11-01,1379.3,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.232,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-02,1379.3,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.232,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-03,1379.3,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.232,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-04,1377.9,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.228,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-05,1371.3,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.192,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-06,1377.8,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.236,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-07,1391.5,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.258,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-08,1399.1,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.273,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-09,1399.1,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.273,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-10,1399.1,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.273,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-11,1385.4,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.277,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-12,1395.3,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.273,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-13,1401.1,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.276,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-14,1407.3,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.266,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-15,1406.4,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.264,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-16,1406.4,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.264,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-17,1406.4,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.264,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-18,1402.8,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.267,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-19,1392.6,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.262,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-20,1392.0,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.266,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-21,1391.6,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.271,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-22,1398.1,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.285,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-23,1398.1,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.285,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-24,1398.1,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.285,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-25,1400.5,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.29,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-26,1398.2,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.267,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
2024-11-27,1401.2,10370481.0,5438200.0,415392.0,242257.29,3.25,3.302,3.263,114.4,130.57,138.8,2.004,2.793,1875388.2,29202400.0,124.5,186.0,3.01,4.36
